date,sales,region,sku
2022-04-26,203,West,SKU9
2022-06-12,197,North,SKU4
2022-08-14,201,East,SKU4
2022-08-18,201,North,SKU2
2022-07-01,186,West,SKU7
2022-09-06,205,North,SKU11
2022-11-14,185,West,SKU16
2022-07-29,203,North,SKU10
2023-10-18,189,East,SKU15
2023-01-27,176,South,SKU2
2022-04-06,192,North,SKU12
2022-03-27,203,East,SKU15
2023-02-19,196,South,SKU11
2023-01-29,152,West,SKU10
2023-11-27,166,South,SKU3
2023-09-25,203,West,SKU8
2023-05-16,210,East,SKU20
2023-08-27,190,East,SKU20
2023-08-05,183,South,SKU5
2022-05-13,205,South,SKU11
2023-10-11,212,West,SKU12
2022-11-10,187,North,SKU20
2023-11-30,204,South,SKU11
2022-08-09,216,North,SKU6
2023-03-14,206,West,SKU8
2022-02-15,205,North,SKU13
2022-07-11,205,South,SKU15
2023-06-04,206,East,SKU2
2023-01-14,182,South,SKU6
2023-11-22,192,North,SKU20
2022-11-30,196,South,SKU2
2022-02-08,187,South,SKU15
2022-10-20,205,East,SKU1
2023-11-21,205,North,SKU11
2022-06-11,196,North,SKU8
2022-11-27,205,North,SKU9
2022-04-14,213,North,SKU15
2022-06-10,175,East,SKU5
2023-09-27,199,West,SKU9
2022-02-23,190,West,SKU4
2022-02-03,211,East,SKU10
2022-08-30,232,North,SKU4
2022-04-23,188,South,SKU5
2022-11-14,221,North,SKU19
2022-01-23,207,West,SKU13
2023-07-12,207,South,SKU11
2023-10-09,218,West,SKU12
2022-04-28,220,North,SKU14
2023-12-02,223,West,SKU13
2023-10-05,198,East,SKU4
2022-07-31,180,East,SKU13
2023-02-22,196,North,SKU5
2022-04-23,228,South,SKU9
2022-02-13,212,South,SKU1
2022-05-08,214,South,SKU12
2022-06-07,205,East,SKU17
2023-01-29,178,South,SKU1
2023-05-27,207,West,SKU19
2022-02-14,202,West,SKU5
2022-04-18,210,South,SKU12
2022-08-07,179,South,SKU12
2023-03-19,191,East,SKU11
2022-11-11,201,North,SKU16
2022-06-26,221,East,SKU17
2022-08-16,187,East,SKU3
2023-12-04,209,North,SKU11
2023-11-03,208,West,SKU17
2022-09-24,189,North,SKU1
2023-01-14,210,South,SKU15
2023-05-04,199,West,SKU9
2023-12-03,201,West,SKU18
2023-11-18,201,South,SKU1
2022-10-17,205,North,SKU6
2022-12-23,186,South,SKU2
2023-10-19,192,West,SKU5
2022-07-23,203,North,SKU3
2022-08-01,212,West,SKU5
2023-07-06,210,West,SKU8
2022-11-19,212,South,SKU6
2023-08-17,177,East,SKU11
2022-06-30,202,South,SKU11
2023-05-14,184,West,SKU11
2022-11-16,199,North,SKU8
2022-03-24,213,North,SKU6
2022-10-30,209,East,SKU16
2022-09-19,193,South,SKU20
2022-07-19,193,West,SKU20
2022-08-28,201,North,SKU3
2023-11-23,202,South,SKU8
2023-11-14,200,North,SKU13
2022-10-22,198,West,SKU10
2023-05-27,212,South,SKU8
2023-11-20,203,West,SKU10
2023-01-31,188,East,SKU13
2022-05-18,202,West,SKU3
2022-05-09,198,West,SKU4
2022-02-18,215,South,SKU16
2023-11-07,210,West,SKU3
2022-10-20,210,West,SKU9
2023-09-20,183,South,SKU19
2023-06-20,198,North,SKU12
2022-11-07,193,South,SKU6
2023-06-21,197,North,SKU4
2023-10-01,224,North,SKU14
2022-08-22,207,South,SKU1
2022-07-28,210,North,SKU8
2023-08-28,199,East,SKU19
2022-04-04,218,South,SKU16
2022-11-23,209,East,SKU8
2022-08-13,170,South,SKU5
2022-01-11,206,West,SKU8
2022-11-25,215,North,SKU17
2022-01-12,227,East,SKU6
2022-02-04,202,East,SKU3
2023-03-23,192,West,SKU20
2023-03-28,183,North,SKU11
2022-08-08,210,South,SKU13
2023-03-17,207,South,SKU19
2023-10-15,202,South,SKU20
2023-06-19,215,South,SKU3
2023-08-18,227,East,SKU19
2022-08-17,189,North,SKU20
2022-12-10,207,West,SKU7
2022-03-21,210,West,SKU11
2022-12-19,230,West,SKU9
2023-01-31,186,North,SKU15
2022-10-17,194,East,SKU12
2023-03-31,179,North,SKU12
2023-11-02,190,North,SKU6
2022-05-08,207,North,SKU17
2023-12-03,212,West,SKU18
2023-06-27,201,East,SKU9
2022-12-25,206,East,SKU11
2023-06-11,183,North,SKU19
2022-11-09,196,East,SKU10
2022-03-16,203,East,SKU11
2023-06-30,166,East,SKU6
2022-07-15,172,South,SKU9
2022-01-29,178,West,SKU16
2023-12-07,214,East,SKU3
2022-01-16,200,West,SKU16
2023-02-27,237,South,SKU18
2023-08-12,212,North,SKU19
2023-08-16,204,North,SKU16
2023-02-09,202,North,SKU4
2023-09-28,195,West,SKU5
2023-06-15,223,East,SKU10
2023-09-06,195,South,SKU19
2022-03-18,207,East,SKU19
2022-08-17,201,West,SKU3
2022-10-24,190,North,SKU8
2023-05-25,199,South,SKU19
2023-12-16,189,East,SKU17
2023-07-27,196,East,SKU1
2023-06-22,192,North,SKU13
2023-08-06,187,East,SKU11
2023-09-07,194,East,SKU12
2022-11-22,211,North,SKU2
2022-12-29,206,West,SKU10
2023-10-31,185,West,SKU9
2022-12-25,204,South,SKU16
2023-12-07,197,East,SKU4
2022-11-20,198,West,SKU16
2023-11-29,192,North,SKU4
2022-11-22,206,West,SKU7
2023-09-17,183,East,SKU15
2022-06-14,227,South,SKU11
2023-07-27,181,South,SKU10
2023-08-27,188,West,SKU10
2023-03-31,197,North,SKU6
2022-06-02,196,North,SKU20
2022-05-07,188,East,SKU5
2022-07-12,180,West,SKU20
2023-09-19,193,North,SKU1
2023-06-14,194,North,SKU15
2022-01-10,197,North,SKU14
2022-04-02,191,West,SKU4
2022-05-19,209,East,SKU12
2023-04-26,178,North,SKU15
2023-03-25,218,South,SKU17
2022-11-29,204,West,SKU16
2022-12-06,207,West,SKU15
2022-02-21,211,West,SKU8
2023-12-08,225,North,SKU12
2023-04-11,199,East,SKU18
2023-12-19,189,East,SKU14
2023-04-20,226,South,SKU2
2023-02-05,170,South,SKU12
2023-03-15,195,East,SKU2
2023-08-28,184,East,SKU18
2023-10-19,211,East,SKU4
2023-08-21,214,West,SKU9
2023-05-24,184,West,SKU8
2022-06-02,197,East,SKU7
2023-05-29,200,South,SKU13
2023-05-18,222,East,SKU12
2023-11-07,190,South,SKU12
2022-01-06,228,West,SKU13
2023-05-15,207,East,SKU19
2023-10-23,210,South,SKU4
2023-12-18,189,East,SKU2
2022-04-28,182,West,SKU13
2023-04-30,196,West,SKU11
2023-08-24,192,West,SKU7
2023-10-28,185,North,SKU9
2023-11-10,222,West,SKU7
2023-04-13,209,East,SKU3
2022-06-10,192,South,SKU3
2022-09-27,201,East,SKU1
2022-02-25,220,East,SKU1
2022-08-16,241,North,SKU20
2022-05-29,183,East,SKU14
2022-02-15,208,North,SKU2
2022-05-24,221,East,SKU11
2023-09-24,205,North,SKU10
2022-12-06,185,West,SKU15
2023-02-17,190,North,SKU11
2023-06-04,202,North,SKU8
2022-12-10,225,East,SKU1
2023-01-22,196,West,SKU6
2023-04-18,203,North,SKU20
2022-10-02,209,East,SKU8
2022-12-19,208,South,SKU19
2022-03-07,199,East,SKU17
2022-03-20,187,East,SKU14
2023-08-21,202,South,SKU4
2023-09-28,194,North,SKU2
2022-07-21,188,East,SKU16
2023-10-24,214,East,SKU20
2023-07-12,167,East,SKU2
2022-04-23,191,West,SKU11
2022-04-01,192,North,SKU14
2022-05-21,196,West,SKU18
2022-10-16,199,North,SKU10
2023-12-31,195,South,SKU12
2023-08-12,198,East,SKU11
2023-02-15,175,West,SKU9
2023-01-12,192,South,SKU16
2023-01-19,187,North,SKU8
2022-06-01,187,North,SKU5
2023-09-19,175,South,SKU15
2022-11-15,202,North,SKU15
2023-01-04,201,East,SKU17
2023-08-29,202,North,SKU2
2023-07-14,199,North,SKU13
2023-12-04,190,South,SKU11
2023-04-07,173,North,SKU1
2022-01-12,224,North,SKU9
2022-06-05,200,South,SKU4
2023-11-15,194,East,SKU16
2023-04-22,217,South,SKU16
2023-02-05,214,East,SKU3
2022-06-26,205,East,SKU18
2022-12-07,235,West,SKU7
2022-02-26,208,South,SKU10
2023-03-24,177,South,SKU10
2022-07-22,187,South,SKU7
2023-11-28,202,North,SKU1
2023-09-25,200,East,SKU17
2022-07-21,195,East,SKU20
2022-11-26,186,East,SKU5
2022-12-29,234,South,SKU11
2023-03-30,205,East,SKU2
2022-12-22,199,East,SKU10
2022-08-04,192,East,SKU14
2023-07-09,207,East,SKU6
2022-01-23,210,West,SKU2
2022-06-04,198,West,SKU7
2022-07-05,189,South,SKU10
2022-09-06,179,West,SKU18
2022-05-14,195,North,SKU1
2022-11-17,197,West,SKU12
2023-01-25,173,North,SKU4
2023-03-10,191,South,SKU1
2022-01-22,194,North,SKU14
2023-08-23,177,East,SKU9
2023-10-27,210,North,SKU10
2022-05-05,205,West,SKU12
2022-03-20,204,North,SKU14
2022-02-20,201,East,SKU12
2023-12-29,185,East,SKU20
2022-06-25,207,East,SKU2
2022-09-10,178,West,SKU3
2022-09-03,191,South,SKU13
2022-04-16,212,North,SKU6
2022-07-12,208,South,SKU17
2022-11-12,197,South,SKU16
2022-10-29,218,East,SKU5
2023-07-02,205,North,SKU18
2023-12-17,180,South,SKU4
2022-09-25,174,West,SKU15
2022-06-19,186,West,SKU13
2023-07-05,172,West,SKU14
2023-03-31,197,West,SKU9
2023-10-13,183,West,SKU8
2022-10-19,195,East,SKU14
2023-07-18,187,South,SKU7
2022-05-21,190,North,SKU3
2022-05-26,174,East,SKU4
2023-03-01,201,South,SKU17
2022-11-10,215,West,SKU9
2022-07-03,218,North,SKU11
2023-10-26,194,West,SKU1
2023-12-14,203,West,SKU12
2022-05-08,182,North,SKU7
2022-10-14,213,South,SKU9
2022-09-10,189,North,SKU3
2023-12-01,193,East,SKU11
2023-01-21,187,West,SKU10
2022-08-18,192,East,SKU19
2022-09-28,208,East,SKU1
2023-02-19,195,East,SKU14
2022-07-17,201,West,SKU8
2022-11-19,191,West,SKU7
2022-02-25,201,South,SKU10
2022-07-22,175,South,SKU12
2023-09-13,192,North,SKU19
2023-09-20,201,North,SKU7
2023-08-27,184,West,SKU9
2022-05-18,198,North,SKU19
2023-02-26,204,East,SKU7
2022-02-26,210,South,SKU16
2023-07-16,206,West,SKU7
2022-03-12,185,South,SKU12
2023-08-17,229,North,SKU3
2023-01-07,188,South,SKU5
2023-09-09,204,South,SKU6
2023-08-23,186,North,SKU17
2023-05-29,221,South,SKU17
2022-03-25,181,West,SKU4
2022-02-12,224,East,SKU10
2023-10-28,209,South,SKU8
2023-08-29,188,West,SKU14
2022-05-13,199,East,SKU11
2023-01-30,192,West,SKU6
2022-03-06,190,West,SKU13
2022-10-17,195,East,SKU15
2023-01-11,219,North,SKU12
2023-04-12,202,West,SKU10
2022-08-01,203,North,SKU12
2022-05-28,212,North,SKU4
2023-07-27,184,South,SKU8
2023-04-16,204,North,SKU20
2022-05-29,202,West,SKU3
2022-03-29,204,West,SKU7
2022-11-20,192,East,SKU3
2023-01-31,221,North,SKU1
2023-02-08,203,East,SKU19
2022-03-23,190,West,SKU14
2023-10-03,212,East,SKU3
2022-10-13,205,South,SKU2
2023-01-17,220,East,SKU4
2022-09-27,203,South,SKU5
2022-10-19,196,South,SKU6
2023-03-29,189,North,SKU9
2023-12-16,200,West,SKU10
2022-01-24,182,South,SKU5
2022-11-07,209,West,SKU18
2023-04-06,217,East,SKU7
2022-07-27,216,East,SKU10
2023-12-18,194,East,SKU11
2023-10-26,224,East,SKU17
2023-03-14,192,East,SKU8
2023-06-22,201,North,SKU7
2023-12-07,202,North,SKU14
2022-12-02,195,South,SKU11
2023-02-26,206,West,SKU8
2022-11-17,205,East,SKU1
2023-05-12,183,West,SKU6
2023-08-10,186,East,SKU14
2022-06-12,214,South,SKU5
2023-06-25,208,North,SKU16
2022-06-14,198,South,SKU13
2023-11-29,199,West,SKU16
2023-07-20,174,West,SKU14
2022-10-22,205,East,SKU2
2022-02-11,197,North,SKU18
2022-10-12,215,West,SKU2
2023-01-22,177,South,SKU3
2022-05-18,225,South,SKU9
2022-07-06,207,East,SKU18
2023-12-17,175,East,SKU20
2023-03-07,196,North,SKU13
2023-07-08,187,East,SKU10
2023-02-20,206,South,SKU2
2023-03-02,209,East,SKU19
2023-02-20,192,South,SKU9
2022-01-26,191,West,SKU8
2023-01-06,214,East,SKU13
2023-01-20,215,North,SKU6
2022-02-25,185,North,SKU9
2022-09-10,202,North,SKU14
2023-09-26,194,East,SKU2
2022-04-16,178,West,SKU7
2022-05-10,211,West,SKU12
2023-11-01,223,North,SKU11
2023-01-11,220,West,SKU19
2022-11-04,201,South,SKU19
2022-04-01,197,East,SKU15
2023-01-28,206,West,SKU20
2023-06-18,208,West,SKU13
2022-04-20,185,West,SKU15
2023-07-15,213,North,SKU5
2023-10-03,190,East,SKU1
2023-08-08,215,West,SKU16
2022-12-06,195,East,SKU11
2023-07-19,230,West,SKU15
2022-12-22,190,South,SKU13
2022-06-17,185,East,SKU15
2023-07-11,167,East,SKU18
2023-03-28,190,East,SKU15
2022-04-15,196,South,SKU2
2022-05-30,193,North,SKU9
2022-05-26,184,West,SKU17
2023-12-17,194,North,SKU18
2022-10-26,197,East,SKU10
2022-06-16,202,North,SKU9
2023-12-14,216,East,SKU20
2023-10-08,198,West,SKU20
2023-12-24,189,North,SKU20
2022-02-17,187,West,SKU9
2023-09-30,192,West,SKU4
2022-08-27,192,North,SKU15
2022-01-07,213,South,SKU20
2023-04-09,214,South,SKU10
2023-03-29,182,South,SKU10
2023-01-06,170,North,SKU16
2023-07-03,188,North,SKU1
2023-05-02,213,North,SKU19
2022-07-30,193,North,SKU4
2022-06-14,204,South,SKU8
2022-05-05,164,South,SKU17
2022-12-03,176,North,SKU3
2022-07-11,189,West,SKU3
2023-12-31,187,West,SKU12
2022-08-02,204,West,SKU8
2023-07-28,206,North,SKU5
2022-11-24,212,South,SKU15
2023-01-16,211,North,SKU8
2023-11-04,183,East,SKU13
2023-08-01,179,South,SKU6
2022-08-27,219,South,SKU10
2023-06-16,192,West,SKU1
2023-12-01,186,West,SKU9
2022-03-23,202,West,SKU5
2022-12-29,199,North,SKU12
2023-05-20,208,East,SKU13
2022-07-21,214,West,SKU6
2023-05-19,209,North,SKU16
2023-10-06,184,East,SKU12
2022-02-06,189,North,SKU4
2023-10-06,202,South,SKU3
2023-08-12,195,South,SKU2
2023-08-24,205,East,SKU10
2023-02-06,191,West,SKU12
2023-12-07,175,East,SKU4
2022-06-25,199,North,SKU15
2023-06-29,193,South,SKU14
2023-07-24,205,West,SKU13
2023-04-12,201,North,SKU17
2022-07-20,207,North,SKU5
2023-06-24,183,South,SKU10
2023-07-01,207,West,SKU10
2023-09-29,212,East,SKU17
2023-01-29,199,South,SKU19
2022-02-11,182,South,SKU12
2023-08-20,210,West,SKU2
2023-01-28,206,East,SKU3
2023-12-01,201,South,SKU15
2023-09-15,219,East,SKU13
2023-03-17,184,South,SKU4
2023-09-09,168,East,SKU14
2023-05-21,198,East,SKU13
2022-11-16,192,North,SKU7
2023-07-07,183,South,SKU14
2022-08-03,211,North,SKU6
2022-03-12,219,South,SKU5
2023-07-22,204,North,SKU13
2022-08-24,191,North,SKU6
2022-10-08,204,North,SKU17
2023-09-09,220,North,SKU8
2022-06-11,167,North,SKU7
2022-07-10,200,South,SKU14
2022-01-09,198,West,SKU3
2022-03-01,188,North,SKU18
2022-08-13,188,West,SKU15
2023-12-01,203,North,SKU15
2023-08-05,212,South,SKU19
2022-10-14,152,East,SKU19
2022-06-18,209,West,SKU13
2022-03-03,197,West,SKU14
2022-12-15,185,South,SKU19
2023-03-18,204,East,SKU19
2022-01-14,170,West,SKU17
2022-06-13,207,South,SKU12
2023-02-24,209,North,SKU16
2023-06-04,210,West,SKU19
2023-10-28,202,East,SKU13
2023-07-02,199,West,SKU10
2023-07-14,184,North,SKU8
2023-08-20,210,East,SKU17
2022-01-28,223,North,SKU13
2023-12-09,202,East,SKU2
2023-03-22,187,North,SKU12
2022-07-27,199,East,SKU18
2023-04-15,215,East,SKU19
2023-12-17,170,North,SKU16
2022-04-14,197,West,SKU20
2023-03-02,197,South,SKU2
2022-04-11,208,West,SKU20
2023-06-25,179,South,SKU6
2023-10-01,197,North,SKU14
2023-06-06,213,West,SKU3
2022-04-16,187,North,SKU19
2023-11-10,205,South,SKU8
2022-10-04,213,East,SKU8
2022-03-06,188,North,SKU6
2022-07-07,194,West,SKU10
2022-11-13,217,North,SKU11
2022-05-18,174,North,SKU17
2022-12-09,204,North,SKU11
2022-04-15,216,South,SKU19
2023-06-30,204,West,SKU13
2023-01-15,201,West,SKU3
2022-04-20,194,South,SKU6
2023-06-29,203,West,SKU2
2022-12-20,200,West,SKU1
2022-11-13,177,North,SKU16
2022-09-23,219,South,SKU9
2023-11-25,213,South,SKU1
2022-03-06,181,South,SKU18
2022-11-29,192,East,SKU17
2023-05-28,173,West,SKU16
2022-05-13,217,North,SKU6
2023-08-15,193,North,SKU18
2023-06-24,190,North,SKU14
2023-06-19,175,North,SKU17
2023-05-11,189,West,SKU6
2023-09-13,207,South,SKU11
2023-09-11,226,South,SKU2
2023-10-19,181,East,SKU3
2023-01-04,215,North,SKU8
2023-10-13,189,East,SKU9
2022-04-09,209,West,SKU10
2022-11-13,198,East,SKU13
2022-05-03,177,West,SKU12
2022-11-16,198,East,SKU10
2023-08-16,208,West,SKU14
2023-05-10,192,West,SKU6
2023-04-02,206,East,SKU2
2023-06-06,209,South,SKU15
2023-06-04,195,East,SKU15
2023-12-18,224,South,SKU4
2022-11-11,197,South,SKU11
2023-12-10,201,East,SKU7
2023-12-11,197,North,SKU15
2023-06-26,231,South,SKU20
2023-04-24,202,North,SKU19
2022-01-20,194,West,SKU14
2023-07-14,212,West,SKU10
2022-05-10,215,West,SKU6
2022-10-20,202,South,SKU2
2022-05-12,156,South,SKU7
2022-12-22,176,West,SKU3
2022-02-23,197,East,SKU8
2023-01-22,207,East,SKU18
2022-09-22,195,West,SKU15
2022-08-03,192,North,SKU11
2023-04-05,211,West,SKU10
2023-04-03,197,South,SKU17
2022-02-12,191,North,SKU18
2023-08-09,193,East,SKU1
2022-10-05,204,East,SKU2
2022-05-10,210,North,SKU5
2022-12-16,226,North,SKU10
2023-12-07,208,South,SKU12
2023-06-28,204,West,SKU13
2022-04-16,205,North,SKU16
2023-12-17,186,North,SKU3
2022-01-01,208,East,SKU4
2023-08-07,201,East,SKU16
2023-03-08,201,West,SKU10
2022-11-02,207,North,SKU14
2023-06-11,210,East,SKU19
2022-02-22,199,West,SKU5
2023-06-04,223,East,SKU19
2022-11-26,221,East,SKU11
2023-07-12,198,East,SKU17
2022-11-21,187,South,SKU7
2022-04-24,201,South,SKU4
2022-05-27,190,North,SKU15
2022-06-15,206,West,SKU4
2023-01-14,197,West,SKU16
2022-05-19,199,South,SKU19
2023-09-21,208,West,SKU2
2022-10-26,192,North,SKU11
2022-10-03,202,West,SKU19
2022-06-27,184,West,SKU14
2022-12-20,199,South,SKU12
2022-06-03,220,South,SKU19
2022-07-20,209,West,SKU10
2022-04-25,202,West,SKU8
2023-11-02,191,North,SKU17
2023-07-08,203,North,SKU8
2022-03-09,209,North,SKU9
2023-03-21,209,East,SKU14
2023-03-21,189,East,SKU15
2022-11-22,220,East,SKU16
2023-12-09,214,West,SKU8
2023-08-25,215,North,SKU3
2023-09-15,219,East,SKU2
2022-12-25,204,South,SKU1
2022-05-25,168,South,SKU8
2022-10-02,206,West,SKU6
2023-05-24,195,South,SKU11
2022-06-28,185,West,SKU3
2023-04-22,200,South,SKU14
2023-02-18,194,East,SKU5
2022-06-02,214,East,SKU20
2022-04-14,208,West,SKU13
2022-03-16,202,West,SKU5
2022-05-08,219,South,SKU5
2023-12-12,199,North,SKU10
2023-10-28,202,South,SKU13
2023-07-22,191,South,SKU10
2022-12-11,172,West,SKU8
2023-06-15,202,North,SKU2
2022-06-08,192,North,SKU2
2023-06-22,173,West,SKU19
2023-03-02,198,East,SKU10
2023-11-12,184,West,SKU15
2022-01-23,203,West,SKU16
2022-02-16,204,West,SKU10
2023-06-09,211,North,SKU10
2023-12-30,209,West,SKU20
2023-12-07,200,North,SKU19
2022-05-24,189,West,SKU4
2023-08-08,210,East,SKU2
2023-10-30,193,East,SKU9
2023-08-12,176,South,SKU11
2023-02-23,200,South,SKU3
2023-11-12,205,North,SKU7
2022-03-26,216,East,SKU6
2023-02-20,219,North,SKU1
2023-11-25,220,West,SKU12
2023-04-27,187,West,SKU18
2023-04-01,185,North,SKU9
2022-10-24,206,South,SKU5
2022-04-22,204,North,SKU13
2022-08-18,184,North,SKU18
2022-04-06,210,South,SKU15
2023-11-11,178,West,SKU15
2023-01-13,197,South,SKU6
2022-06-05,212,East,SKU7
2023-02-25,187,South,SKU13
2022-04-15,208,East,SKU12
2023-12-06,220,East,SKU10
2022-11-26,190,South,SKU1
2023-03-15,209,South,SKU11
2022-05-12,201,South,SKU16
2023-01-17,186,North,SKU1
2022-05-18,171,South,SKU18
2022-09-27,210,East,SKU11
2023-07-04,208,East,SKU9
2023-01-31,208,East,SKU14
2023-07-11,192,South,SKU11
2023-04-09,198,West,SKU1
2023-11-06,228,West,SKU11
2023-03-26,184,East,SKU9
2022-11-27,202,East,SKU2
2022-09-10,226,North,SKU10
2023-11-12,193,South,SKU3
2022-10-12,207,South,SKU13
2022-10-01,229,East,SKU11
2022-01-20,192,North,SKU18
2022-08-27,208,East,SKU14
2022-09-27,220,North,SKU5
2023-02-22,190,East,SKU8
2022-11-06,201,East,SKU10
2022-01-31,176,South,SKU6
2022-04-14,177,North,SKU15
2023-11-13,197,West,SKU8
2022-07-05,163,North,SKU4
2022-05-08,186,North,SKU9
2022-07-29,190,South,SKU5
2023-02-18,196,West,SKU19
2022-10-08,199,West,SKU17
2022-09-10,197,South,SKU2
2022-01-19,200,East,SKU13
2023-12-13,162,North,SKU17
2022-05-16,186,North,SKU14
2022-08-11,184,East,SKU11
2022-01-03,186,West,SKU7
2022-08-24,191,East,SKU2
2023-04-10,224,West,SKU3
2022-08-16,198,East,SKU11
2023-10-16,217,East,SKU3
2023-05-14,196,West,SKU1
2023-06-05,229,North,SKU19
2023-12-03,204,East,SKU14
2023-11-08,214,West,SKU17
2022-05-19,214,North,SKU19
2022-10-03,203,North,SKU19
2022-10-18,220,North,SKU19
2022-02-22,194,West,SKU19
2023-11-18,181,West,SKU1
2022-04-20,201,East,SKU11
2023-12-16,202,East,SKU1
2023-10-10,210,East,SKU7
2022-01-04,195,East,SKU8
2023-10-29,221,West,SKU7
2023-11-15,198,West,SKU15
2022-02-16,219,South,SKU16
2022-04-04,178,East,SKU8
2023-07-14,187,West,SKU10
2022-08-01,199,South,SKU4
2023-03-12,201,East,SKU13
2023-05-23,219,South,SKU4
2023-10-13,192,East,SKU19
2022-07-24,188,East,SKU6
2023-01-16,220,North,SKU16
2022-03-14,198,West,SKU7
2023-05-31,175,South,SKU13
2022-03-17,213,East,SKU3
2022-03-18,210,West,SKU18
2023-02-14,212,South,SKU17
2023-09-06,212,North,SKU3
2022-04-16,211,West,SKU20
2023-07-05,216,South,SKU4
2023-04-21,192,East,SKU11
2022-10-02,198,North,SKU18
2022-03-29,187,West,SKU19
2023-12-24,185,East,SKU8
2022-03-18,180,North,SKU13
2022-03-18,223,North,SKU18
2023-03-18,215,South,SKU1
2023-06-24,210,East,SKU20
2022-09-02,188,East,SKU17
2023-08-01,180,West,SKU3
2023-01-17,209,West,SKU7
2023-12-18,183,West,SKU6
2023-07-24,203,West,SKU15
2023-12-14,199,North,SKU7
2022-05-22,198,West,SKU7
2023-01-03,214,East,SKU12
2022-03-25,185,North,SKU9
2022-05-23,221,West,SKU9
2022-12-18,210,West,SKU11
2023-06-29,209,South,SKU10
2022-06-01,187,North,SKU10
2022-06-07,201,East,SKU15
2023-03-22,203,West,SKU16
2023-10-15,207,North,SKU8
2022-10-30,209,East,SKU13
2023-09-16,219,West,SKU9
2023-10-18,192,West,SKU14
2023-03-26,200,South,SKU20
2023-12-22,213,South,SKU18
2022-08-12,220,North,SKU2
2022-02-12,216,South,SKU9
2022-09-21,181,South,SKU10
2022-01-03,165,North,SKU20
2023-09-29,187,West,SKU11
2022-09-25,186,East,SKU10
2023-08-19,189,North,SKU19
2022-01-16,203,North,SKU1
2022-11-30,198,East,SKU14
2023-04-09,203,South,SKU9
2022-02-28,191,North,SKU5
2022-06-26,195,West,SKU12
2022-03-04,203,North,SKU20
2023-07-15,202,East,SKU18
2022-11-03,190,West,SKU17
2022-09-03,192,North,SKU20
2022-10-16,180,West,SKU8
2022-11-28,200,East,SKU1
2023-06-11,219,North,SKU4
2022-09-12,230,North,SKU12
2023-08-27,164,East,SKU16
2023-05-25,204,West,SKU5
2023-12-19,207,West,SKU18
2023-08-29,195,East,SKU18
2023-04-08,175,West,SKU19
2022-07-18,225,West,SKU13
2022-09-28,210,North,SKU1
2023-07-12,188,West,SKU8
2022-03-05,189,East,SKU1
2022-08-18,244,West,SKU20
2022-09-06,189,North,SKU7
2022-09-03,214,West,SKU19
2023-08-10,201,East,SKU3
2022-06-06,195,South,SKU18
2023-12-03,168,South,SKU18
2023-07-18,195,South,SKU6
2022-03-29,185,South,SKU20
2022-11-09,206,North,SKU14
2022-03-07,180,West,SKU7
2023-10-24,176,North,SKU11
2022-01-20,223,South,SKU5
2022-02-02,208,West,SKU13
2023-07-12,174,South,SKU13
2022-03-14,190,South,SKU1
2022-12-09,197,East,SKU2
2022-05-13,198,North,SKU18
2022-02-24,175,South,SKU4
2022-03-02,195,South,SKU14
2023-06-04,207,North,SKU5
2022-09-29,181,South,SKU16
2022-09-03,186,South,SKU20
2022-06-25,183,West,SKU3
2023-09-20,169,North,SKU20
2022-11-13,199,North,SKU14
2023-12-06,179,East,SKU5
2023-10-24,203,West,SKU12
2022-05-11,199,North,SKU13
2022-04-12,207,South,SKU16
2022-11-06,188,North,SKU16
2022-10-19,199,North,SKU19
2023-12-23,208,South,SKU4
2023-05-10,195,West,SKU13
2022-12-27,200,North,SKU18
2022-12-04,169,East,SKU13
2023-08-02,177,North,SKU12
2022-01-10,200,North,SKU19
2022-02-18,190,South,SKU17
2023-05-02,222,West,SKU10
2023-09-15,207,East,SKU7
2022-11-17,197,East,SKU14
2023-07-23,195,West,SKU7
2023-09-17,209,North,SKU1
2022-05-13,191,East,SKU14
2023-08-06,197,South,SKU3
2022-03-24,205,North,SKU9
2022-02-26,194,East,SKU11
2023-01-11,192,South,SKU15
2022-12-15,211,West,SKU5
2022-09-28,195,West,SKU19
2023-04-28,204,West,SKU4
2022-04-21,210,West,SKU20
2022-03-17,201,South,SKU13
2022-06-07,214,South,SKU6
2023-06-16,183,North,SKU7
2023-10-05,173,West,SKU16
2022-11-25,218,West,SKU8
2022-05-02,187,West,SKU9
2022-02-10,194,South,SKU9
2022-06-16,197,West,SKU19
2023-10-04,193,South,SKU19
2022-01-23,202,North,SKU11
2022-10-06,224,West,SKU16
2023-04-14,198,North,SKU9
2023-02-04,189,South,SKU15
2022-01-09,200,North,SKU11
2022-01-13,203,East,SKU8
